"Story","Title","Result","Date","Stability","Duration (s)"
"Proceso Autogestion - Agendamiento de servicios","Proceso Autogestion - Agendamiento de servicios","FAILURE","2023-07-19T09:54:09.02-05:00[America/Bogota]","0.0","70.15"
